text,label,source,collected_at
"Hi there, 


Congratulations on your brilliant project’s launch. We assume you may seeking to enhance visibility and drive sales for your project. Discover our comprehensive solutions at https://backerrock.com/pages/contact. The pricing starts from $399, and each package is fortified with a guaranteed 1:1 ROAS assurance. 


We'd be delighted to showcase additional recent results. https://drive.google.com/drive/folders/1ZyX6fol8NRpCp-WyrSF6q8TmWM-MVoWD?usp=sharing


Thanks,
BackerRock Team",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"I am seeing that under the hardcover and signed hardcover options the included items are a PDF and a softcover of book, surely it's the hardcover right?",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, If you don't mind can we have a better discussion how your campaign can get more backers.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello Ta-Te Wu,
I hope you are doing and feeling well.

I'm writing because I'm just now noticing an issue with my pledge as I never looked at the confirmation email. But I didn't order all of the Add-on's that i was charged for. I'm only noticing it now with the Backerkit. So I'm hoping you can remove and refund those Add-on's. Thank you for your time and great game designs on Aqua. 

All the Best!
Z",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Good day,

I hope this communication finds you in good health. I'm writing to you regarding to your recently launched Campaign.
After reading over your idea, I can understand how crucial it's to have more actual, engaged backers in order to make sure your Campaign is Successful.

I can assist you in getting actual, engaged backers who will help your Campaign Succeed.

Tell me if you're interested.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, great project guys! I live in Brazil so I have no chance of buying miniatures, paint and all that to play a miniature game. So, my question is, what are these tokens? they can be used as ""miniatures""? is that it? Or is this a game exclusively for miniature hobbists?",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
Good day James,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello;
I only received the damascus with grey handle - did not get the black handle with damascus. ($35 added). Is that shipping separately?
Michele Stech backer #377",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hey, how are you doing, i can see you just launched your Kickstarter campaign, and I will like to ask you some questions about your campaign!",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, 
I just realized the game has been put for sometime now. 
I cannot find a survey or link to my game copy from my pledge. 
Did I miss something?",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi
Kickstarter recommend your campaign for a pledge. When did you create the campaign for launch and do you have another phase for the campaign?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Are you/are you related to the Etsy shop Orchid of Antinous? Very similar styles. Just curious, I don’t mean to offend.",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi SweaterBear Games Team,

Hello from Australia! My name is Amanda and I am writing on behalf of Armarlo. We are a distribution and fulfillment company based in Melbourne, Australia and we were wondering if you were interested in using our fulfillment services for Bear Mountain Camping Adventure?

Our fulfillment services cover the AU/NZ region and are primarily focused on tabletop games. We can provide fulfillment for a single wave (eg: a Kickstarter campaign) or on an ongoing basis (eg: for direct-to-consumer sales via your website). 

With our freight forwarders, we can pick up stock directly from the manufacturer and ship backer orders from within Australia at competitive rates. Post-campaign, we can also assist with warehousing excess stock and providing backers with customer service and post-sales support. 

If you are interested in our services, I’m more than happy to send through our price list or set up a call - just reach out at hello@armarlo.com. 

Thanks so much for your time and consideration 😊

Warm regards,
Amanda
Procurement Assistant
Armarlo",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello there, how are you doing?

I would like to propose a more detailed discussion regarding strategies to enhance the effectiveness of your campaign in attracting authentic and engaged organic backers within a short timeframe. Would you be open to such a conversation?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi there, I saw your campaign and thought it was intriguing. If it's possible, could you tell me more about it?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello creator,
how are you doing there?
is there any social media I can use to know more about your campaign?",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Bonjour
J'ai enfin réussi à augmenter mon plafond de prélèvement.
Vous pouvez donc prélever ma contribution.
Désolé de ce désagrément
Cordialement
Eric-Thor",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hey Free League,

I missed the KS but I was wondering if there will be late pledges or if the clothes will be for sale?

Thanks,

Mike",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
Hello how are you doing today? as your campaign stands we are going to be needing nothing less than 100 backers that will pledge to your campaign so basically with my marketing plan I can help you achieve that but for you to trust me and my team better I'm going to help you get started with the promotion and after your campaign gets 7 backers that pledge to your campaign you are going to pay $270 and then we will reach out to more do you understand and will you be interested in working with us to make your campaign a complete success?,1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"My Tarasque is missing its arm, ugh.",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello 👋.
Is this your first project here? It was interesting.
Are you the project creator?",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello
I recently check your campaign I am very impressive and I will be glad to produce you expectations backers if you are interested?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, if you don't mind, could we have a more in-depth conversation about how your campaign will gain more genuine and engaged supporters?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Supercharge Your Kickstarter Campaign with Our Help

Hey there, Project innovator,

We're the folks at Meena Marketing Solutions, and we're surprised about your project. So We are a team of experts working on Kickstarter marketing, and our goal is to make your campaign a whole success. We promise real results, and we'd be thrilled to have a chat about how we can give your project a boost. Just shoot us a reply, then we can explore more on how we works.

Cheers,
Team member 
Meena Marketing Solutions",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello 

I’m Charles,
I have gone through your campaign and I’m impressed and found it thoughtful.
I can see that you’re urge to raise $360,000. For your project.
Though it’s not easy to attract backers, as I’ve once been in related situation before when I launched my campaign 
I couldn’t get backers and it was unsuccessful due to lack of attraction.
But I was Fortunate to meet an influencer who shared me some amazing insight and helped me meet up my goal.

I’ll like to recommend the amazing influencer to you, if you don’t mind.

https://t.me/david_0058

Kindly inbox him via telegram on the link ⬆️ 
And get your project done ✅….",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
