text,label,source,collected_at,predicted_label,confidence,needs_review,final_label,corrected_label
"it's hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9908,False,negative,
suffers from all the excesses of the genre .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9919,False,negative,
"eccentric enough to stave off doldrums , caruso's self-conscious debut is also eminently forgettable .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.7796,False,positive,
the nicest thing that can be said about stealing harvard ( which might have been called freddy gets molested by a dog ) is that it's not as obnoxious as tom green's freddie got fingered .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9763,False,positive,
obstacles are too easily overcome and there isn't much in the way of character development in the script .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9706,False,negative,
"the principals in this cast are all fine , but bishop and stevenson are standouts .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9881,False,positive,
"this is not an easy film . but it could be , by its art and heart , a necessary one .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.8583,False,positive,
"contrived as this may sound , mr . rose's updating works surprisingly well .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9439,False,positive,
"open-minded kids -- kids who read , kids who dream -- will be comforted by the way it deals with big issues like death and destiny .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9886,False,positive,
"witless , pointless , tasteless and idiotic .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9987,False,negative,
"a clutchy , indulgent and pretentious travelogue and diatribe against . . . well , just stuff . watching scarlet diva , one is poised for titillation , raw insight or both . instead , we just get messy anger , a movie as personal therapy .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9928,False,negative,
"with its paint fights , motorized scooter chases and dewy-eyed sentiment , it's a pretty listless collection of kid-movie clichés .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9801,False,negative,
a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.8328,False,positive,
de niro cries . you'll cry for your money back .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9948,False,negative,
"drags along in a dazed and enervated , drenched-in-the- past numbness .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9904,False,negative,
somehow ms . griffiths and mr . pryce bring off this wild welsh whimsy .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.78,False,positive,
"for the most part , the ingredients are there . but an unwillingness to explore beyond the surfaces of her characters prevents nettelbeck's film from coming together .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9447,False,negative,
best enjoyed as a work of fiction inspired by real-life events . those seeking a definitive account of eisenstein's life would do better elsewhere .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.7124,False,positive,
"from its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale , martin is a masterfully conducted work .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9842,False,positive,
so few movies explore religion that it's disappointing to see one reduce it to an idea that fits in a sampler .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9897,False,negative,
"a sad , superior human comedy played out on the back roads of life .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.7164,False,negative,
"it becomes gimmicky instead of compelling . "" interview "" loses its overall sense of mystery and becomes a tv episode rather than a documentary that you actually buy into .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9946,False,negative,
this in-depth study of important developments of the computer industry should make it required viewing in university computer science departments for years to come .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9905,False,positive,
". . . very funny , very enjoyable . . .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.994,False,positive,
it was only a matter of time before some savvy producer saw the potential success inherent in the mixture of bullock bubble and hugh goo .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9799,False,positive,
"combines improbable melodrama ( gored bullfighters , comatose ballerinas ) with subtly kinky bedside vigils and sensational denouements , and yet at the end , we are undeniably touched .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.8206,False,positive,
crikey indeed .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9939,False,negative,
"not everyone will welcome or accept the trials of henry kissinger as faithful portraiture , but few can argue that the debate it joins is a necessary and timely one .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.7231,False,negative,
a string of rehashed sight gags based in insipid vulgarity .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9664,False,negative,
"the camera soars above the globe in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9648,False,positive,
the good girl is a film in which the talent is undeniable but the results are underwhelming .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9777,False,negative,
under-rehearsed and lifeless,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.996,False,negative,
seems like someone going through the motions .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9782,False,negative,
"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9944,False,positive,
the plot meanders from gripping to plodding and back .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9704,False,negative,
"katz uses archival footage , horrifying documents of lynchings , still photographs and charming old reel-to-reel recordings of meeropol entertaining his children to create his song history , but most powerful of all is the song itself",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.8739,False,negative,
"on top of a foundering performance , [madonna's] denied her own athleticism by lighting that emphasizes every line and sag .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9935,False,negative,
"as dumb and cheesy as they may be , the cartoons look almost shakespearean -- both in depth and breadth -- after watching this digital-effects-heavy , supposed family-friendly comedy .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9148,False,negative,
". . . may work as an addictive guilty pleasure but the material never overcomes its questionable satirical ambivalence . this scarlet's letter is a . . . as in aimless , arduous , and arbitrary .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9667,False,negative,
"add yet another hat to a talented head , clooney's a good director .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9815,False,positive,
"with an unflappable air of decadent urbanity , everett remains a perfect wildean actor , and a relaxed firth displays impeccable comic skill .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9536,False,positive,
reign of fire looks as if it was made without much thought -- and is best watched that way .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.939,False,negative,
the worst kind of independent ; the one where actors play dress down hicks and ponderously mope around trying to strike lightning as captured by their 1970s predecessors,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9978,False,negative,
"spousal abuse is a major problem in contemporary society , but the film reduces this domestic tragedy to florid melodrama .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9838,False,negative,
what the director can&#8217 ; t do is make either of val kilmer&#8217 ; s two personas interesting or worth caring about .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9396,False,negative,
an annoying orgy of excess and exploitation that has no point and goes nowhere .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9979,False,negative,
it's secondary to american psycho but still has claws enough to get inside you and stay there for a couple of hours .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9645,False,negative,
"as chilling and fascinating as philippe mora's modern hitler-study , snide and prejudice .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9296,False,negative,
"as bundy , michael reilly burke ( octopus 2 : river of fear ) has just the right amount of charisma and menace .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.7392,False,negative,
"[n]o matter how much good will the actors generate , showtime eventually folds under its own thinness .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9822,False,negative,
"a little too ponderous to work as shallow entertainment , not remotely incisive enough to qualify as drama , monsoon wedding serves mostly to whet one's appetite for the bollywood films .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9948,False,negative,
"if the message seems more facile than the earlier films , the images have such a terrible beauty you may not care .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9676,False,negative,
"what makes salton sea surprisingly engrossing is that caruso takes an atypically hypnotic approach to a world that's often handled in fast-edit , hopped-up fashion .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.8989,False,positive,
even the hastily and amateurishly drawn animation cannot engage .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9736,False,negative,
"it's jagger's bone-dry , mournfully brittle delivery that gives the film its bittersweet bite .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.7691,False,negative,
"a good film with a solid pedigree both in front of and , more specifically , behind the camera .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9982,False,positive,
"a simple tale of an unlikely friendship , but thanks to the gorgeous locales and exceptional lead performances , it has considerable charm .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9916,False,positive,
"please , someone , stop eric schaeffer before he makes another film .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9893,False,negative,
"the story's so preposterous that i didn't believe it for a second , despite the best efforts of everyone involved .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9917,False,negative,
